Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Rockin Rice Korean Food & Drinks,78757,01/06/2016,86,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
Rockin Rice Korean Food & Drinks,78757,06/15/2015,72,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
Rockin Rice Korean Food & Drinks,78757,09/25/2013,86,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
Rockin Rice Korean Food & Drinks,78757,12/04/2014,74,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
SV - Coriander Indian Cuisine,78735,04/02/2015,89,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,04/24/2014,81,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,09/12/2013,80,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,10/30/2014,87,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,11/02/2015,84,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Holiday Inn Express,78735,02/23/2015,97,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,03/07/2014,97,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,03/09/2016,84,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,08/22/2014,85,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,08/24/2015,94,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,09/05/2013,95,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,03/31/2015,70,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,04/23/2014,88,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,09/12/2013,85,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,10/27/2015,89,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,10/30/2014,93,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Luby's,78749,01/07/2016,85,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,01/14/2014,78,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,02/03/2015,92,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,07/11/2013,85,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,07/14/2015,70,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,07/25/2014,85,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Wendy's W108,78749,03/11/2015,100,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,03/30/2016,89,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,10/15/2015,84,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,10/23/2014,97,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
Safe Place School &CDC,78741,03/23/2016,100,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,03/27/2015,100,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,05/23/2014,96,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,10/07/2014,93,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,10/07/2015,96,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,10/29/2013,96,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,02/18/2014,88,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,04/05/2016,76,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,04/29/2015,90,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,07/15/2014,76,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,09/23/2013,80,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,10/07/2015,94,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Salsas Mexican Cuisine Cantina,78730,12/30/2014,85,"10601 FM 2222 RD
AUSTIN, TX 78730
",10771549,Routine Inspection
Sam's Club #4720,78735,03/17/2014,91,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,04/12/2016,95,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,04/20/2015,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,09/10/2013,95,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,10/26/2015,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,10/27/2014,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,03/17/2014,89,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,04/12/2016,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,04/20/2015,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,09/10/2013,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,10/26/2015,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,10/27/2014,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club (Sample Stations),78735,03/17/2014,97,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,04/12/2016,100,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,04/20/2015,97,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,09/10/2013,100,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,10/26/2015,100,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,10/27/2014,91,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club / Snack Bar #4720,78735,03/17/2014,82,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,04/12/2016,98,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,04/20/2015,97,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,09/10/2013,97,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,10/26/2015,94,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,10/27/2014,92,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,03/17/2014,92,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,04/12/2016,99,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,04/20/2015,94,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,09/10/2013,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,10/26/2015,97,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,10/27/2014,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Scenic Brook Food Mart,78735,03/12/2014,88,"7216 W SH 71
AUSTIN, TX 78735
",2803458,Routine Inspection
Scenic Brook Food Mart,78735,03/26/2015,90,"7216 W SH 71
AUSTIN, TX 78735
",2803458,Routine Inspection
Scenic Brook Food Mart,78735,04/04/2016,96,"7216 W SH 71
AUSTIN, TX 78735
",2803458,Routine Inspection
Scenic Brook Food Mart,78735,09/22/2015,90,"7216 W SH 71
AUSTIN, TX 78735
",2803458,Routine Inspection
Scenic Brook Food Mart,78735,10/03/2014,84,"7216 W SH 71
AUSTIN, TX 78735
",2803458,Routine Inspection
"Schlotzsky's Stores, LLC",78729,03/09/2016,82,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",10004373,Routine Inspection
"Schlotzsky's Stores, LLC",78729,03/13/2015,100,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",10004373,Routine Inspection
"Schlotzsky's Stores, LLC",78729,04/09/2014,92,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",10004373,Routine Inspection
"Schlotzsky's Stores, LLC",78729,09/10/2015,95,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",10004373,Routine Inspection
"Schlotzsky's Stores, LLC",78729,10/06/2014,92,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",10004373,Routine Inspection
Seek & Say Enrichment Day Care,78725,03/20/2015,100,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,03/30/2016,95,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,04/01/2014,94,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,08/22/2013,94,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,09/19/2014,97,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,10/23/2015,100,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Serrano's Cafe & Cantina,78735,04/11/2014,62,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,04/28/2016,92,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,04/29/2014,76,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,1st Follow Up to Routine of 50 - 69
Serrano's Cafe & Cantina,78735,05/04/2015,94,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,07/01/2013,97,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,11/09/2015,91,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,11/14/2014,76,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Sesame Hill,78735,04/08/2014,81,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,04/14/2015,83,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,10/24/2014,90,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,10/28/2015,88,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Short Stop #2,78759,05/11/2015,81,"12784 N US 183 HWY
AUSTIN, TX 78759
",2800935,Routine Inspection
Short Stop #2,78759,07/18/2014,95,"12784 N US 183 HWY
AUSTIN, TX 78759
",2800935,Routine Inspection
Short Stop #2,78759,10/07/2013,100,"12784 N US 183 HWY
AUSTIN, TX 78759
",2800935,Routine Inspection
Short Stop #2,78759,11/09/2015,98,"12784 N US 183 HWY
AUSTIN, TX 78759
",2800935,Routine Inspection
Short Stop #2,78759,12/29/2014,96,"12784 N US 183 HWY
AUSTIN, TX 78759
",2800935,Routine Inspection
Slab,78757,02/10/2015,92,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
Slab,78757,03/16/2016,81,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
Slab,78757,10/13/2015,92,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
Sleep Inn & Suites,78754,02/11/2015,97,"8410 E US 290 HWY
AUSTIN, TX 78754
",11031713,Routine Inspection
Sleep Inn & Suites,78754,04/11/2016,94,"8410 E US 290 HWY
AUSTIN, TX 78754
",11031713,Routine Inspection
Sleep Inn & Suites,78754,08/11/2014,94,"8410 E US 290 HWY
AUSTIN, TX 78754
",11031713,Routine Inspection
Sleep Inn & Suites,78754,08/20/2015,92,"8410 E US 290 HWY
AUSTIN, TX 78754
",11031713,Routine Inspection
Smashburger,78613,01/17/2014,86,"14028 N US 183 HWY SVRD SB Bunit 310
AUSTIN, TX 78613
",10996137,Routine Inspection
Smashburger,78613,01/22/2016,97,"14028 N US 183 HWY SVRD SB Bunit 310
AUSTIN, TX 78613
",10996137,Routine Inspection
Smashburger,78613,02/10/2015,100,"14028 N US 183 HWY SVRD SB Bunit 310
AUSTIN, TX 78613
",10996137,Routine Inspection
Smashburger,78613,08/13/2015,90,"14028 N US 183 HWY SVRD SB Bunit 310
AUSTIN, TX 78613
",10996137,Routine Inspection
Smashburger,78613,09/08/2014,97,"14028 N US 183 HWY SVRD SB Bunit 310
AUSTIN, TX 78613
",10996137,Routine Inspection
Smokey J's Barbeque #1,78732,01/02/2014,89,"7008 N FM 620 RD
AUSTIN, TX 78732
",2800704,Routine Inspection
Smokey J's Barbeque #1,78732,03/24/2016,86,"7008 N FM 620 RD
AUSTIN, TX 78732
",2800704,Routine Inspection
Smokey J's Barbeque #1,78732,04/02/2015,94,"7008 N FM 620 RD
AUSTIN, TX 78732
",2800704,Routine Inspection
Smokey J's Barbeque #1,78732,06/19/2014,94,"7008 N FM 620 RD
AUSTIN, TX 78732
",2800704,Routine Inspection
Smokey J's Barbeque #1,78732,09/21/2015,94,"7008 N FM 620 RD
AUSTIN, TX 78732
",2800704,Routine Inspection
Smokey J's Barbeque #1,78732,11/07/2014,89,"7008 N FM 620 RD
AUSTIN, TX 78732
",2800704,Routine Inspection
Snow Monster,78758,02/23/2016,93,"11220 N LAMAR BLVD Bunit 275
AUSTIN, TX 78758
",11114129,Routine Inspection
Snow Monster,78758,04/16/2015,94,"11220 N LAMAR BLVD Bunit 275
AUSTIN, TX 78758
",11114129,Routine Inspection
Snow Monster,78758,10/20/2015,84,"11220 N LAMAR BLVD Bunit 275
AUSTIN, TX 78758
",11114129,Routine Inspection
Snow Monster,78758,10/30/2014,89,"11220 N LAMAR BLVD Bunit 275
AUSTIN, TX 78758
",11114129,Routine Inspection
Snow Pea Asian Bistro,78613,06/01/2015,76,"14028 N US 183 HWY SVRD SB Bunit 170
AUSTIN, TX 78613
",11016282,Routine Inspection
Snow Pea Asian Bistro,78613,06/06/2014,71,"14028 N US 183 HWY SVRD SB Bunit 170
AUSTIN, TX 78613
",11016282,Routine Inspection
Snow Pea Asian Bistro,78613,12/01/2014,90,"14028 N US 183 HWY SVRD SB Bunit 170
AUSTIN, TX 78613
",11016282,Routine Inspection
Snow Pea Asian Bistro,78613,12/02/2015,76,"14028 N US 183 HWY SVRD SB Bunit 170
AUSTIN, TX 78613
",11016282,Routine Inspection
Sonic,78735,01/08/2015,93,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
",2801236,Routine Inspection
Sonic,78735,01/14/2014,89,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
",2801236,Routine Inspection
Sonic,78728,01/16/2014,84,"1637 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801491,Routine Inspection
Sonic,78735,02/03/2016,83,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
",2801236,Routine Inspection
Sonic,78728,02/03/2016,84,"1637 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801491,Routine Inspection
Sonic,78728,03/06/2015,97,"1637 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801491,Routine Inspection
Sonic,78735,06/17/2013,93,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
",2801236,Routine Inspection
Sonic,78735,06/18/2015,93,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
",2801236,Routine Inspection
Sonic,78728,06/25/2013,90,"1637 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801491,Routine Inspection
Sonic,78735,07/08/2014,74,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
",2801236,Routine Inspection
Sonic,78728,07/10/2014,94,"1637 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801491,Routine Inspection
Sonic,78728,11/26/2014,97,"1637 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801491,Routine Inspection
Sonic Drive In,78617,01/06/2015,91,"3119 E SH 71 WB
AUSTIN, TX 78617
",2800650,Routine Inspection
Sonic Drive In,78617,01/19/2016,93,"3119 E SH 71 WB
AUSTIN, TX 78617
",2800650,Routine Inspection
Sonic Drive In,78617,02/19/2014,88,"3119 E SH 71 WB
AUSTIN, TX 78617
",2800650,Routine Inspection
Sonic Drive In,78617,07/01/2013,94,"3119 E SH 71 WB
AUSTIN, TX 78617
",2800650,Routine Inspection
Sonic Drive In,78617,07/06/2015,77,"3119 E SH 71 WB
AUSTIN, TX 78617
",2800650,Routine Inspection
Sonic Drive In,78617,08/01/2014,97,"3119 E SH 71 WB
AUSTIN, TX 78617
",2800650,Routine Inspection
"Soup Peddler, The",78729,04/18/2016,93,"13219 N US 183 HWY NB Unit 400
AUSTIN, TX 78729
",11239863,Routine Inspection
"Soup Peddler, The",78729,05/06/2015,100,"13219 N US 183 HWY NB Unit 400
AUSTIN, TX 78729
",11239863,Routine Inspection
"Soup Peddler, The",78729,10/28/2015,90,"13219 N US 183 HWY NB Unit 400
AUSTIN, TX 78729
",11239863,Routine Inspection
Southwest Theaters Lake Creek 7,78729,01/28/2016,90,"13729 N US 183 HWY NB Unit 1500
AUSTIN, TX 78729
",11046085,Routine Inspection
Southwest Theaters Lake Creek 7,78729,02/02/2015,94,"13729 N US 183 HWY NB Unit 1500
AUSTIN, TX 78729
",11046085,Routine Inspection
Southwest Theaters Lake Creek 7,78729,07/14/2015,95,"13729 N US 183 HWY NB Unit 1500
AUSTIN, TX 78729
",11046085,Routine Inspection
Southwest Theaters Lake Creek 7,78729,09/02/2014,100,"13729 N US 183 HWY NB Unit 1500
AUSTIN, TX 78729
",11046085,Routine Inspection
"Spec's Wines, Spirits & Finer Foods ",78735,01/21/2016,93,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",10007038,Routine Inspection
"Spec's Wines, Spirits & Finer Foods ",78735,02/23/2015,93,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",10007038,Routine Inspection
"Spec's Wines, Spirits & Finer Foods ",78735,06/06/2013,94,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",10007038,Routine Inspection
"Spec's Wines, Spirits & Finer Foods ",78735,07/28/2015,92,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",10007038,Routine Inspection
"Spec's Wines, Spirits & Finer Foods ",78735,09/10/2014,77,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",10007038,Routine Inspection
"Spec's Wines, Spirits & Finer Foods ",78735,12/10/2013,88,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",10007038,Routine Inspection
Star Stop 77,78750,01/22/2015,94,"13466 N US 183 HWY
AUSTIN, TX 78750
",11027874,Routine Inspection
Star Stop 77,78750,06/30/2015,94,"13466 N US 183 HWY
AUSTIN, TX 78750
",11027874,Routine Inspection
Star Stop 77,78750,11/24/2015,100,"13466 N US 183 HWY
AUSTIN, TX 78750
",11027874,Routine Inspection
Star Stop 78,78729,01/13/2015,97,"13775 N US 183 HWY
AUSTIN, TX 78729
",11028001,Routine Inspection
Star Stop 78,78729,05/15/2015,100,"13775 N US 183 HWY
AUSTIN, TX 78729
",11028001,Routine Inspection
Star Stop 78,78729,08/13/2014,100,"13775 N US 183 HWY
AUSTIN, TX 78729
",11028001,Routine Inspection
Star Stop 78,78729,11/23/2015,92,"13775 N US 183 HWY
AUSTIN, TX 78729
",11028001,Routine Inspection
Star Stop 79,78750,01/12/2015,100,"12801 N FM 620 RD NB
AUSTIN, TX 78750
",11028028,Routine Inspection
Star Stop 79,78750,05/05/2016,99,"12801 N FM 620 RD NB
AUSTIN, TX 78750
",11028028,Routine Inspection
Star Stop 79,78750,05/19/2015,100,"12801 N FM 620 RD NB
AUSTIN, TX 78750
",11028028,Routine Inspection
Star Stop 79,78750,08/05/2014,93,"12801 N FM 620 RD NB
AUSTIN, TX 78750
",11028028,Routine Inspection
Star Stop 79,78750,11/03/2015,88,"12801 N FM 620 RD NB
AUSTIN, TX 78750
",11028028,Routine Inspection
Starbucks # 6373,78750,02/12/2016,97,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks # 6373,78750,03/10/2015,92,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks # 6373,78750,05/12/2014,97,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks # 6373,78750,05/28/2013,100,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks # 6373,78750,09/10/2015,100,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks # 6373,78750,10/09/2014,97,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks # 6373,78750,11/27/2013,97,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",2801733,Routine Inspection
Starbucks Coffee #14500,78749,04/24/2014,96,"7015 W US 290 HWY Unit HP
AUSTIN, TX 78749
",10220716,Routine Inspection
Starbucks Coffee #14500,78749,05/14/2015,100,"7015 W US 290 HWY Unit HP
AUSTIN, TX 78749
",10220716,Routine Inspection
Starbucks Coffee #14500,78749,08/29/2013,95,"7015 W US 290 HWY Unit HP
AUSTIN, TX 78749
",10220716,Routine Inspection
Starbucks Coffee #14500,78749,10/27/2014,96,"7015 W US 290 HWY Unit HP
AUSTIN, TX 78749
",10220716,Routine Inspection
Starbucks Coffee #14500,78749,11/16/2015,100,"7015 W US 290 HWY Unit HP
AUSTIN, TX 78749
",10220716,Routine Inspection
Starbucks Coffee #15747,78726,02/10/2015,92,"11521 N FM 620 RD Bunit 950
AUSTIN, TX 78726
",10657955,Routine Inspection
Starbucks Coffee #15747,78726,05/02/2014,100,"11521 N FM 620 RD Bunit 950
AUSTIN, TX 78726
",10657955,Routine Inspection
Starbucks Coffee #15747,78726,07/10/2015,100,"11521 N FM 620 RD Bunit 950
AUSTIN, TX 78726
",10657955,Routine Inspection
Starbucks Coffee #15747,78726,10/02/2014,100,"11521 N FM 620 RD Bunit 950
AUSTIN, TX 78726
",10657955,Routine Inspection
Starbucks Coffee #15747,78726,11/15/2013,100,"11521 N FM 620 RD Bunit 950
AUSTIN, TX 78726
",10657955,Routine Inspection
Starbucks Coffee #15747,78726,12/18/2015,99,"11521 N FM 620 RD Bunit 950
AUSTIN, TX 78726
",10657955,Routine Inspection
Starbucks Coffee Company,78613,04/27/2015,97,"14028 N US 183 HWY SVRD SB Bldg H
AUSTIN, TX 78613
",11034139,Routine Inspection
Starbucks Coffee Company,78613,07/11/2014,97,"14028 N US 183 HWY SVRD SB Bldg H
AUSTIN, TX 78613
",11034139,Routine Inspection
